rq,setting,task,budget,repeat,tabpfn_auroc,baseline_auroc,delta,n_geographic_units_used,valid_pair
RQ1,Multi-country balanced,2c,30,8,0.6050486761271076,0.6202648727158532,-0.015216196588745623,1,True
RQ1,Multi-country balanced,2c,30,9,0.6649289989580053,0.63239998061405,0.032529018343955274,1,True
RQ1,Multi-country balanced,2c,40,0,0.5851376488095238,0.6047154017857144,-0.019577752976190577,1,True
RQ1,Multi-country balanced,2c,40,1,0.7089010022859152,0.6624969228064005,0.04640407947951475,1,True
RQ1,Multi-country balanced,2c,40,2,0.5878896097145114,0.6061355082860291,-0.018245898571517705,1,True
RQ1,Multi-country balanced,2c,40,3,0.7025645261959835,0.6937506884018064,0.008813837794177104,1,True
RQ1,Multi-country balanced,2c,40,4,0.5370710295291301,0.5372195619402322,-0.00014853241110213133,1,True
RQ1,Multi-country balanced,2c,40,5,0.7275564406018517,0.7567009748109575,-0.0291445342091059,1,True
RQ1,Multi-country balanced,2c,40,6,0.5206286671549192,0.5572476029328821,-0.036618935777962935,1,True
RQ1,Multi-country balanced,2c,40,7,0.7403969105427136,0.6599399844022787,0.08045692614043487,1,True
RQ1,Multi-country balanced,2c,40,8,0.6645370861057135,0.6445980294019511,0.019939056703762392,1,True
RQ1,Multi-country balanced,2c,40,9,0.672595536385005,0.6269052754016526,0.04569026098335238,1,True
RQ1,Multi-country balanced,2c,50,0,0.6131277901785714,0.5967308407738096,0.016396949404761885,1,True
RQ1,Multi-country balanced,2c,50,1,0.7290522243713733,0.6844733602954107,0.044578864075962565,1,True
RQ1,Multi-country balanced,2c,50,2,0.6181772815170608,0.609220676605743,0.008956604911317778,1,True
RQ1,Multi-country balanced,2c,50,3,0.7371544222932043,0.7152196460696847,0.02193477622351958,1,True
RQ1,Multi-country balanced,2c,50,4,0.5665159173539062,0.555934645739115,0.010581271614791166,1,True
RQ1,Multi-country balanced,2c,50,5,0.7607245081718099,0.7615319365125446,-0.0008074283407346616,1,True
RQ1,Multi-country balanced,2c,50,6,0.5428652002256064,0.5449697367645698,-0.002104536538963475,1,True
RQ1,Multi-country balanced,2c,50,7,0.7646604724446856,0.6757000170228938,0.08896045542179176,1,True
RQ1,Multi-country balanced,2c,50,8,0.6696770299711476,0.6760265167127912,-0.006349486741643595,1,True
RQ1,Multi-country balanced,2c,50,9,0.6984727506239852,0.6696422080597088,0.028830542564276418,1,True
RQ1,Multi-country balanced,3c,10,0,0.5798227071069851,0.5595994533395227,0.02022325376746248,1,True
RQ1,Multi-country balanced,3c,10,1,0.4895817211591156,0.4816460427762414,0.007935678382874178,1,True
RQ1,Multi-country balanced,3c,10,2,0.5923867335155996,0.5787665270818213,0.013620206433778259,1,True
RQ1,Multi-country balanced,3c,10,3,0.6884221033584721,0.6338410515390762,0.054581051819395876,1,True
RQ1,Multi-country balanced,3c,10,4,0.626710941707906,0.5702624313376605,0.05644851037024545,1,True
RQ1,Multi-country balanced,3c,10,5,0.6034006848130747,0.5886027885862507,0.014797896226824037,1,True
RQ1,Multi-country balanced,3c,10,6,0.5875030371004285,0.5470905609742341,0.04041247612619436,1,True
RQ1,Multi-country balanced,3c,10,7,0.577294146441067,0.5962884177505537,-0.01899427130948672,1,True
RQ1,Multi-country balanced,3c,10,8,0.5604146639975883,0.5076149983899594,0.05279966560762894,1,True
RQ1,Multi-country balanced,3c,10,9,0.6144998812359911,0.5849232724024118,0.029576608833579265,1,True
RQ1,Multi-country balanced,3c,20,0,0.6004319447934338,0.5968897254346264,0.003542219358807386,1,True
RQ1,Multi-country balanced,3c,20,1,0.5409085720061294,0.5372093092760014,0.0036992627301279946,1,True
RQ1,Multi-country balanced,3c,20,2,0.6255826181840071,0.6220549375728006,0.003527680611206452,1,True
RQ1,Multi-country balanced,3c,20,3,0.7458219332126964,0.6927439682723812,0.05307796494031525,1,True
RQ1,Multi-country balanced,3c,20,4,0.6293302158074924,0.586833945255311,0.042496270552181414,1,True
RQ1,Multi-country balanced,3c,20,5,0.6411904439911186,0.6211938298290508,0.019996614162067772,1,True
RQ1,Multi-country balanced,3c,20,6,0.6030302775501847,0.5929012680396588,0.010129009510525866,1,True
RQ1,Multi-country balanced,3c,20,7,0.6102649159884613,0.624200836338968,-0.013935920350506614,1,True
RQ1,Multi-country balanced,3c,20,8,0.6037419521945652,0.568336047541383,0.03540590465318216,1,True
RQ1,Multi-country balanced,3c,20,9,0.6392832484673113,0.6267759315266784,0.012507316940632895,1,True
RQ1,Multi-country balanced,3c,30,0,0.6200820041304188,0.6020682717177217,0.018013732412697103,1,True
RQ1,Multi-country balanced,3c,30,1,0.5876542863379882,0.5639265513494826,0.023727734988505667,1,True
RQ1,Multi-country balanced,3c,30,2,0.6503113054860571,0.6530543072396179,-0.002743001753560792,1,True
RQ1,Multi-country balanced,3c,30,3,0.7734813835754165,0.7342038870445348,0.03927749653088175,1,True
RQ1,Multi-country balanced,3c,30,4,0.6624784901557194,0.6370028155408555,0.025475674614863886,1,True
RQ1,Multi-country balanced,3c,30,5,0.6586807031426208,0.6572044972599796,0.0014762058826411906,1,True
RQ1,Multi-country balanced,3c,30,6,0.6528222142757173,0.6088884521003193,0.04393376217539802,1,True
RQ1,Multi-country balanced,3c,30,7,0.6553678146430083,0.6309930635291442,0.024374751113864113,1,True
RQ1,Multi-country balanced,3c,30,8,0.614928210700144,0.5927637865045267,0.02216442419561737,1,True
RQ1,Multi-country balanced,3c,30,9,0.6607332240839251,0.6485072200916705,0.012226003992254597,1,True
RQ1,Multi-country balanced,3c,40,0,0.6186951233150674,0.6073309815791105,0.0113641417359569,1,True
RQ1,Multi-country balanced,3c,40,1,0.6100254852192605,0.6048466224922752,0.005178862726985312,1,True
RQ1,Multi-country balanced,3c,40,2,0.6785786442995737,0.6828063872472493,-0.0042277429476755835,1,True
RQ1,Multi-country balanced,3c,40,3,0.7684095674134568,0.7433536754627433,0.02505589195071345,1,True
RQ1,Multi-country balanced,3c,40,4,0.6907592856980584,0.6314528900294951,0.05930639566856333,1,True
RQ1,Multi-country balanced,3c,40,5,0.6854650901719911,0.669973320073078,0.015491770098913116,1,True
RQ1,Multi-country balanced,3c,40,6,0.6686678965405409,0.643315069313929,0.025352827226611918,1,True
RQ1,Multi-country balanced,3c,40,7,0.6621934065141658,0.6412687786095431,0.020924627904622684,1,True
RQ1,Multi-country balanced,3c,40,8,0.6586318610129172,0.6241925730985409,0.034439287914376226,1,True
RQ1,Multi-country balanced,3c,40,9,0.6576060616671645,0.6469711459342898,0.010634915732874672,1,True
RQ1,Multi-country balanced,3c,50,0,0.6134281685492,0.6336975569261342,-0.02026938837693415,1,True
RQ1,Multi-country balanced,3c,50,1,0.6353982267031921,0.6167538404036126,0.01864438629957954,1,True
RQ1,Multi-country balanced,3c,50,2,0.6954818040627494,0.6815818376100079,0.013899966452741497,1,True
RQ1,Multi-country balanced,3c,50,3,0.7916680100904792,0.7600906284944725,0.03157738159600665,1,True
RQ1,Multi-country balanced,3c,50,4,0.7001364855481297,0.6527588681025812,0.04737761744554847,1,True
RQ1,Multi-country balanced,3c,50,5,0.7071615775261814,0.703979080087256,0.0031824974389254024,1,True
RQ1,Multi-country balanced,3c,50,6,0.6846818342733304,0.6554514387648601,0.029230395508470286,1,True
RQ1,Multi-country balanced,3c,50,7,0.6721074250450491,0.6611560941810047,0.010951330864044317,1,True
RQ1,Multi-country balanced,3c,50,8,0.671611226562113,0.6318410071630067,0.0397702193991063,1,True
RQ1,Multi-country balanced,3c,50,9,0.703588447348498,0.679939760233812,0.02364868711468604,1,True
