train,test,task,finetune_pct,tabpfn_auroc,tabpfn_se,hm_auroc,hm_se,delta_tabpfn_minus_hm,winner
China,India,2c,40,0.6715838151094957,0.0515721837973932,0.6281693852962353,0.0294414607746895,0.04341442981326038,TabPFN-v3
China,India,2c,50,0.690668558438879,0.0487583602533546,0.6549817392574758,0.0357329297384296,0.03568681918140315,TabPFN-v3
China,Paraguay,2c,10,0.5652466724411565,0.0282755052294593,0.5858142130377526,0.0348534296004088,-0.020567540596596157,HM(RF)
China,Paraguay,2c,20,0.654096776533897,0.0334836365873333,0.6556069202813154,0.0348036546126698,-0.0015101437474184243,HM(RF)
China,Paraguay,2c,30,0.7069113975478303,0.0433987703052917,0.6892523477731235,0.0329651567891737,0.01765904977470678,TabPFN-v3
China,Paraguay,2c,40,0.7571892684533366,0.0361027940315419,0.7277709047758633,0.0267315577256564,0.029418363677473303,TabPFN-v3
China,Paraguay,2c,50,0.7716037648319457,0.0306188959158022,0.7429482772963213,0.0270121959199157,0.028655487535624413,TabPFN-v3
China,Denmark,2c,10,0.6149646627337308,0.0184300256595481,0.5852806720044669,0.0257402696862108,0.029683990729263976,TabPFN-v3
China,Denmark,2c,20,0.6615884492794125,0.0221365005288697,0.6396526991506043,0.0308590174421956,0.021935750128808218,TabPFN-v3
China,Denmark,2c,30,0.6884883166068201,0.0226815217581632,0.6915475276823487,0.0222353790122,-0.003059211075528645,HM(RF)
China,Denmark,2c,40,0.6924329338224494,0.0223594390649551,0.683778621245256,0.0262930616781312,0.008654312577193402,TabPFN-v3
China,Denmark,2c,50,0.7168638957928575,0.0226528251005315,0.6697879506201911,0.014293724078926,0.047075945172666334,TabPFN-v3
China,UK,2c,10,0.6875264337425964,0.0227651420445138,0.690407452297656,0.0208023160789194,-0.0028810185550596223,HM(RF)
China,UK,2c,20,0.7202802039076661,0.0251877596782245,0.7071280684677184,0.0211491440820612,0.013152135439947754,TabPFN-v3
China,UK,2c,30,0.7540354627381747,0.0209343668131851,0.7321732535970806,0.0211407250832599,0.021862209141094047,TabPFN-v3
China,UK,2c,40,0.7665793796275382,0.0223835909683217,0.7510483069532307,0.0189904349931205,0.015531072674307533,TabPFN-v3
China,UK,2c,50,0.7771207776693185,0.0216662425663671,0.7527385357723588,0.0199708184759168,0.0243822418969597,TabPFN-v3
China,Mexico,2c,10,0.5957290688503926,0.0257677649040409,0.505374808499398,0.0356282422866542,0.09035426035099459,TabPFN-v3
China,Mexico,2c,20,0.5914464325308184,0.0306228637863192,0.5251101387174097,0.0619971062849184,0.06633629381340866,TabPFN-v3
China,Mexico,2c,30,0.6474094681268572,0.038201593606429,0.5670154994341653,0.0488999300881948,0.08039396869269189,TabPFN-v3
China,Mexico,2c,40,0.6397195542054532,0.0377041087346122,0.5900395049429779,0.0439886069994372,0.04968004926247538,TabPFN-v3
China,Mexico,2c,50,0.6656638311421257,0.0487476534231743,0.5665424931515467,0.0539943336399859,0.09912133799057898,TabPFN-v3
China,Italy,2c,10,0.6640192755677125,0.0152869409823214,0.6220688175391305,0.0123787854452853,0.041950458028581994,TabPFN-v3
China,Italy,2c,20,0.7103353329197579,0.0141156207351369,0.6674230986642862,0.0093858034557305,0.04291223425547175,TabPFN-v3
China,Italy,2c,30,0.7285431115108965,0.0134222824366028,0.6915184774824399,0.0110367521803939,0.03702463402845657,TabPFN-v3
China,Italy,2c,40,0.7605946356352703,0.0120438710440739,0.710573875722718,0.0092603743553362,0.05002075991255228,TabPFN-v3
China,Italy,2c,50,0.7755437340243961,0.0116421642134057,0.7303075132526676,0.0094329038605754,0.04523622077172851,TabPFN-v3
China,Mongolia,2c,10,0.6984222104531139,0.0249547184371526,0.6553488681488361,0.0191408690486371,0.04307334230427784,TabPFN-v3
China,Mongolia,2c,20,0.7482548833121709,0.0278424905047008,0.7047721336502236,0.0236320364821989,0.04348274966194732,TabPFN-v3
China,Mongolia,2c,30,0.758843091949645,0.0310312679086884,0.7441843793838745,0.0230304015813722,0.01465871256577056,TabPFN-v3
China,Mongolia,2c,40,0.783983692927005,0.0265452801868831,0.7524998959875855,0.0240629422301714,0.031483796939419495,TabPFN-v3
China,Mongolia,2c,50,0.7986313913056293,0.0273325398490475,0.7608934948621151,0.0271046741821517,0.03773789644351422,TabPFN-v3
UK,India,2c,10,0.4782972306171883,0.0537936234761883,0.5115158463484429,0.0196309940602671,-0.03321861573125462,HM(RF)
UK,India,2c,20,0.5127389173211268,0.0536493385298873,0.6268743144372856,0.0317703194567585,-0.11413539711615883,HM(RF)
UK,India,2c,30,0.5421861739191055,0.0506947986695857,0.6530365569277359,0.0187491605285114,-0.11085038300863037,HM(RF)
UK,India,2c,40,0.5322662349811476,0.0377658062435433,0.6305761474861257,0.0356286449770989,-0.09830991250497811,HM(RF)
UK,India,2c,50,0.5687510763570961,0.0486314400333297,0.6428573015306387,0.035787009588822,-0.0741062251735426,HM(RF)
UK,Paraguay,2c,10,0.6263414075237568,0.0143964257592987,0.5344487222740224,0.0378078602579441,0.09189268524973437,TabPFN-v3
UK,Paraguay,2c,20,0.6600954441201969,0.0200253198724592,0.5693112144942865,0.0372307035784405,0.09078422962591048,TabPFN-v3
UK,Paraguay,2c,30,0.6910906750954153,0.0169211600203476,0.5757407916287078,0.050128928149374,0.11534988346670749,TabPFN-v3
UK,Paraguay,2c,40,0.7460683662560077,0.0202064127928591,0.639067377535282,0.0423293016160104,0.10700098872072572,TabPFN-v3
UK,Paraguay,2c,50,0.7523961604519569,0.0202055020332682,0.6955257932096935,0.0395665460398381,0.05687036724226335,TabPFN-v3
UK,Denmark,2c,10,0.536859859379298,0.0255748688547788,0.5004981354347741,0.0219468461904643,0.03636172394452397,TabPFN-v3
UK,Denmark,2c,20,0.5748166536709118,0.0245097428470787,0.5195900844005912,0.019240486296801,0.05522656927032066,TabPFN-v3
UK,Denmark,2c,30,0.6022548685039628,0.0268859758157091,0.537354796126961,0.0192405056989807,0.0649000723770018,TabPFN-v3
UK,Denmark,2c,40,0.633263883052294,0.0197338036530225,0.5952119346143516,0.0151876574798606,0.03805194843794235,TabPFN-v3
UK,Denmark,2c,50,0.6425245222045779,0.0224397970115974,0.5871157285834611,0.0194797367764921,0.055408793621116836,TabPFN-v3
UK,China,2c,10,0.5194310949270615,0.0203879272627342,0.5953702060813575,0.0219670571304046,-0.07593911115429597,HM(RF)
UK,China,2c,20,0.5981809308271784,0.0324055289986314,0.5878908718071308,0.0255520889509642,0.010290059020047537,TabPFN-v3
UK,China,2c,30,0.626319423515975,0.0312101558272985,0.621256145796014,0.025982663971167,0.005063277719961068,TabPFN-v3
UK,China,2c,40,0.6660945108583984,0.0248927678533708,0.6566100869770338,0.019356372867661,0.009484423881364612,TabPFN-v3
UK,China,2c,50,0.6976887711912928,0.0221882714729338,0.6452997568335486,0.027748519515581,0.052389014357744235,TabPFN-v3
UK,Mexico,2c,10,0.6485671430124486,0.0407916751895476,0.626764279492217,0.0273902060345318,0.02180286352023153,TabPFN-v3
UK,Mexico,2c,20,0.726915330535583,0.0370139867333595,0.6322394972656606,0.0413144805309299,0.09467583326992235,TabPFN-v3
UK,Mexico,2c,30,0.7576266745131461,0.049109698374196,0.6891836880511786,0.039279398145085,0.06844298646196756,TabPFN-v3
UK,Mexico,2c,40,0.773722394391989,0.0452885168928695,0.6825209063200277,0.0487490281601934,0.09120148807196127,TabPFN-v3
UK,Mexico,2c,50,0.7900612193265414,0.0482696646181631,0.7480811547898553,0.0367232352646441,0.041980064536686124,TabPFN-v3
UK,Italy,2c,10,0.6520328246912611,0.0129076666275846,0.6108098993093801,0.0112886021868199,0.04122292538188099,TabPFN-v3
UK,Italy,2c,20,0.7037496781588247,0.0123307313091922,0.6509223010177595,0.0098224651457125,0.052827377141065224,TabPFN-v3
UK,Italy,2c,30,0.7316346589069551,0.0128616062190297,0.6775201050347242,0.0113723582193396,0.054114553872230964,TabPFN-v3
UK,Italy,2c,40,0.7548594207028249,0.0103148791800328,0.6912096782996414,0.0095677283126332,0.06364974240318344,TabPFN-v3
UK,Italy,2c,50,0.7676469893466927,0.0105013848293452,0.7081934129105119,0.010498595402907,0.05945357643618088,TabPFN-v3
UK,Mongolia,2c,10,0.7208625235176902,0.0252896491975783,0.6509072579779864,0.0233459165372883,0.06995526553970377,TabPFN-v3
UK,Mongolia,2c,20,0.7606585412556519,0.0244800883115837,0.7016443572332326,0.0242075002367245,0.059014184022419314,TabPFN-v3
UK,Mongolia,2c,30,0.7891628866133873,0.0209348916940579,0.7242522637288761,0.0280621565485127,0.06491062288451122,TabPFN-v3
UK,Mongolia,2c,40,0.799537323583588,0.0203117685733674,0.7392409433793647,0.0252555395768951,0.06029638020422323,TabPFN-v3
UK,Mongolia,2c,50,0.8079564314168378,0.0204768455310808,0.7537615563441624,0.0259093356761294,0.0541948750726754,TabPFN-v3
Mexico,India,2c,10,0.5078504720366986,0.0618394507591514,0.5190728983172722,0.0459931782025738,-0.011222426280573572,HM(RF)
Mexico,India,2c,20,0.5167927901905613,0.0662837001411742,0.5696608514105204,0.037860777082646,-0.05286806121995902,HM(RF)
Mexico,India,2c,30,0.5643764322477696,0.0697111087882934,0.6132223408179163,0.0307990132571172,-0.0488459085701467,HM(RF)
Mexico,India,2c,40,0.5619491346420142,0.0725051346186509,0.6060599608910373,0.0251053120537668,-0.04411082624902307,HM(RF)
Mexico,India,2c,50,0.5759611516198329,0.073937146326814,0.5932209034014299,0.0375456575054536,-0.017259751781597,HM(RF)
Mexico,Paraguay,2c,10,0.6492200404626544,0.0187068146139774,0.6196339880219971,0.0230066060543779,0.029586052440657262,TabPFN-v3
Mexico,Paraguay,2c,20,0.6938711862471026,0.0194255929074511,0.6484635386771818,0.020567956088219,0.045407647569920884,TabPFN-v3
Mexico,Paraguay,2c,30,0.7378031189904286,0.0181076716651868,0.7093556773197691,0.0187053846912962,0.02844744167065949,TabPFN-v3
Mexico,Paraguay,2c,40,0.7734653088380965,0.0178244315943416,0.7175350966793121,0.0175681609540026,0.055930212158784354,TabPFN-v3
Mexico,Paraguay,2c,50,0.7803313250116796,0.0176640388669623,0.733077906939865,0.0186230412858961,0.0472534180718146,TabPFN-v3
Mexico,Denmark,2c,10,0.6125388701145436,0.034789371158725,0.5248440948557409,0.0561515187340499,0.08769477525880265,TabPFN-v3
Mexico,Denmark,2c,20,0.666090681419089,0.0457212335208376,0.493972267238797,0.0535716093955447,0.172118414180292,TabPFN-v3
Mexico,Denmark,2c,30,0.6997341132399653,0.0454543375950397,0.5694624096153657,0.0548155244794053,0.1302717036245996,TabPFN-v3
Mexico,Denmark,2c,40,0.7031017551717632,0.046147548984988,0.5795942748785033,0.0448149696307354,0.12350748029325986,TabPFN-v3
Mexico,Denmark,2c,50,0.7324175204930382,0.0427547834129523,0.6367469608382131,0.0381836201046053,0.09567055965482507,TabPFN-v3
Mexico,China,2c,10,0.5429988018464706,0.0166984207421343,0.513324272043443,0.0187607631988831,0.02967452980302765,TabPFN-v3
Mexico,China,2c,20,0.5758062036508039,0.0182249012888308,0.5509866510059901,0.0221585282918262,0.024819552644813836,TabPFN-v3
Mexico,China,2c,30,0.592452787994725,0.0141927653943654,0.557406846975874,0.0200288646143296,0.03504594101885106,TabPFN-v3
Mexico,China,2c,40,0.5938345729465888,0.0244017139722154,0.5555122257406774,0.0252073453010408,0.03832234720591143,TabPFN-v3
Mexico,China,2c,50,0.6285069324433404,0.0196351219842752,0.5887453598024257,0.0246014811919925,0.03976157264091473,TabPFN-v3
Mexico,UK,2c,10,0.7458680055806757,0.0401659557225827,0.7117278066799172,0.0421889818545741,0.03414019890075848,TabPFN-v3
Mexico,UK,2c,20,0.78314645992123,0.0305717406010496,0.7458891071674958,0.0367095079639394,0.03725735275373421,TabPFN-v3
Mexico,UK,2c,30,0.7924093122643268,0.029732850531745,0.7547866835386878,0.0360904094375437,0.03762262872563893,TabPFN-v3
Mexico,UK,2c,40,0.8135362973895278,0.0252181994347996,0.7720566351365966,0.0355664165297471,0.041479662252931204,TabPFN-v3
Mexico,UK,2c,50,0.8351978388323337,0.0203355798398252,0.7985230740359226,0.0304068019089313,0.036674764796411075,TabPFN-v3
Mexico,Italy,2c,10,0.6762146051330651,0.0121491104729208,0.6309647809891784,0.0100859847774867,0.045249824143886674,TabPFN-v3
Mexico,Italy,2c,20,0.7164077332338943,0.0106279780373455,0.6644081179632116,0.0096524784323248,0.05199961527068264,TabPFN-v3
Mexico,Italy,2c,30,0.7394359242531077,0.0112682543832598,0.6943649851871566,0.0103038587275262,0.045070939065951054,TabPFN-v3
Mexico,Italy,2c,40,0.7589576360680814,0.0114386660888279,0.7161357232317218,0.0084027404718968,0.04282191283635961,TabPFN-v3
Mexico,Italy,2c,50,0.7679899716066437,0.0096905149209078,0.7264061876618215,0.008048470999685,0.041583783944822206,TabPFN-v3
Mexico,Mongolia,2c,10,0.7553738838092607,0.0219333424261729,0.6965299319678656,0.0212128379533032,0.058843951841395126,TabPFN-v3
Mexico,Mongolia,2c,20,0.790262213391021,0.018906641659961,0.7329151296120148,0.0174853300265264,0.057347083779006214,TabPFN-v3
Mexico,Mongolia,2c,30,0.8083241875176121,0.0195209416958402,0.7573654437775937,0.0188572230867518,0.05095874374001841,TabPFN-v3
Mexico,Mongolia,2c,40,0.8118037293347029,0.0208037657623905,0.7682502860204378,0.0202848082601536,0.04355344331426514,TabPFN-v3
Mexico,Mongolia,2c,50,0.8152933625019608,0.0219974233819186,0.7752295148411883,0.0179547046459515,0.040063847660772534,TabPFN-v3
Italy,India,2c,10,0.5871108284946445,0.0530299017394354,0.6428509016270001,0.040548564668404,-0.05574007313235563,HM(RF)
Italy,India,2c,20,0.5946267820860949,0.05515314576932,0.6750193813409006,0.0304213752415068,-0.08039259925480569,HM(RF)
Italy,India,2c,30,0.6054283410956857,0.0480930473426812,0.6594213568244137,0.0314381685662676,-0.053993015728728055,HM(RF)
Italy,India,2c,40,0.6055344975104221,0.0576100772971567,0.679367387374071,0.0307753451046531,-0.07383288986364889,HM(RF)
Italy,India,2c,50,0.6195463340545062,0.0551024057555082,0.655872743757113,0.0331358613638082,-0.03632640970260681,HM(RF)
Italy,Paraguay,2c,10,0.5563525226008778,0.0271860853505556,0.5419443726037312,0.0211303004282749,0.014408149997146569,TabPFN-v3
Italy,Paraguay,2c,20,0.5846328798424303,0.0253708916483795,0.5962654710285941,0.0269577418257377,-0.011632591186163777,HM(RF)
Italy,Paraguay,2c,30,0.6329357919537597,0.0184387517559157,0.619650391665578,0.0217591227929328,0.013285400288181703,TabPFN-v3
Italy,Paraguay,2c,40,0.6548560800473223,0.0228297827471056,0.6411806627959652,0.0251120728350088,0.013675417251357125,TabPFN-v3
Italy,Paraguay,2c,50,0.6871859191663672,0.0181529220846215,0.6600397873198902,0.0248798364459617,0.027146131846476962,TabPFN-v3
Italy,Denmark,2c,10,0.6267252853715732,0.0515787877260698,0.5873187439875535,0.0306166786559134,0.03940654138401978,TabPFN-v3
Italy,Denmark,2c,20,0.6484072385625026,0.0487566338362102,0.5830951170382633,0.0433047628330456,0.06531212152423926,TabPFN-v3
Italy,Denmark,2c,30,0.6483435392663781,0.0490987774342726,0.5672619949420431,0.0442493489932358,0.08108154432433501,TabPFN-v3
Italy,Denmark,2c,40,0.656381431893936,0.050475275869402,0.603867750368799,0.038425626822935,0.052513681525137024,TabPFN-v3
Italy,Denmark,2c,50,0.6690778498342127,0.0482426609270771,0.5945691014467067,0.0542576816172778,0.07450874838750599,TabPFN-v3
